client_id,age,weight,gender,height,fitness_level,goal,workout_plan,nutrition_plan,health_tips
36,29.289314833923434,113.27074958610412,female,175.25072029822974,intermediate,maintain_fitness,"{'monday': '30 minutes running, 20 minutes strength training', 'tuesday': '20 minutes HIIT', 'wednesday': '40 minutes cycling, 20 minutes yoga', 'thursday': '30 minutes jump rope, 20 minutes core exercises', 'friday': '30 minutes swimming, 20 minutes strength training', 'saturday': '50 minutes hiking', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Get at least 7 hours of sleep', 'Stay hydrated', 'Avoid processed foods']"
450,21.328572785538046,59.72263774272037,male,179.2591448217481,beginner,weight_loss,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Limit sugar intake', 'Avoid processed foods', 'Maintain a balanced diet']"
69,18.0,104.35495355324393,female,178.53921907310203,intermediate,weight_loss,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Get at least 7 hours of sleep', 'Maintain a balanced diet', 'Stay hydrated']"
198,36.59605366710788,78.79428255603806,female,166.93545438419832,advanced,maintain_fitness,"{'monday': '30 minutes running, 20 minutes strength training', 'tuesday': '20 minutes HIIT', 'wednesday': '40 minutes cycling, 20 minutes yoga', 'thursday': '30 minutes jump rope, 20 minutes core exercises', 'friday': '30 minutes swimming, 20 minutes strength training', 'saturday': '50 minutes hiking', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Get at least 7 hours of sleep', 'Avoid processed foods', 'Limit sugar intake']"
397,45.75623205689763,91.80053917794139,male,171.17908373714522,advanced,weight_loss,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Avoid processed foods', 'Practice mindfulness', 'Limit sugar intake']"
409,25.99068095092869,100.77357025445251,male,158.00054341224813,intermediate,maintain_fitness,"{'monday': '30 minutes running, 20 minutes strength training', 'tuesday': '20 minutes HIIT', 'wednesday': '40 minutes cycling, 20 minutes yoga', 'thursday': '30 minutes jump rope, 20 minutes core exercises', 'friday': '30 minutes swimming, 20 minutes strength training', 'saturday': '50 minutes hiking', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Limit sugar intake', 'Get at least 7 hours of sleep', 'Maintain a balanced diet']"
199,41.41623478060403,98.4622480841821,male,179.24215510976668,intermediate,muscle_gain,"{'monday': '30 minutes running, 20 minutes strength training', 'tuesday': '20 minutes HIIT', 'wednesday': '40 minutes cycling, 20 minutes yoga', 'thursday': '30 minutes jump rope, 20 minutes core exercises', 'friday': '30 minutes swimming, 20 minutes strength training', 'saturday': '50 minutes hiking', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Get at least 7 hours of sleep', 'Stay hydrated', 'Limit sugar intake']"
429,23.096179647344336,114.1689231071283,female,159.18560523182907,beginner,maintain_fitness,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Practice mindfulness', 'Avoid processed foods', 'Limit sugar intake']"
324,38.96925022714506,104.59909837455403,female,197.11190053471924,intermediate,muscle_gain,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Maintain a balanced diet', 'Limit sugar intake', 'Practice mindfulness']"
338,56.673671907335255,102.74380095417212,male,147.29265721343117,advanced,maintain_fitness,"{'monday': '30 minutes running, 20 minutes strength training', 'tuesday': '20 minutes HIIT', 'wednesday': '40 minutes cycling, 20 minutes yoga', 'thursday': '30 minutes jump rope, 20 minutes core exercises', 'friday': '30 minutes swimming, 20 minutes strength training', 'saturday': '50 minutes hiking', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Avoid processed foods', 'Stay hydrated', 'Maintain a balanced diet']"
13,42.59446381049711,71.29365595452686,female,178.481312749739,beginner,weight_loss,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Avoid processed foods', 'Maintain a balanced diet', 'Practice mindfulness']"
276,54.61655489867878,103.8895266120788,male,177.80208286225835,advanced,muscle_gain,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Practice mindfulness', 'Limit sugar intake', 'Get at least 7 hours of sleep']"
424,59.33127488564386,85.22788096154386,female,182.96689443493284,advanced,weight_loss,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Avoid processed foods', 'Maintain a balanced diet', 'Limit sugar intake']"
32,36.909738839472965,57.582240550982,male,157.76770562646084,advanced,weight_loss,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Stay hydrated', 'Avoid processed foods', 'Limit sugar intake']"
